Nome: FAZENDA IPANEMA
Codigo Estacao: 83204
Latitude: -23.42
Longitude: -47.58
Altitude: 584
Situacao: Desativada
Data Inicial: 1948-12-31
Data Final: 1970-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1961-06-12;2.1;4.9;.3;null;null;13;86.75;73;2.233333;
1961-06-13;2.1;4.2;6.5;null;null;12.4;86;78;3.5;
1961-06-14;2.7;0;0;null;null;14;90.5;85;0;
1961-06-15;1;0;7.8;null;null;10.5;90.75;91;2.833333;
1961-06-16;1.5;.3;0;null;null;8.8;88;82;3.066667;
1961-06-17;1.9;1.8;0;null;null;8.1;87.25;81;3.266667;
1961-06-18;2.3;5.3;0;null;null;12.3;85.75;77;1;
1961-06-19;1.9;8.9;0;null;null;8.9;86.75;71;0;
1961-06-20;2.1;9.1;0;null;null;9.5;88.75;69;1.166667;
1961-06-21;2.7;6.1;0;null;null;8.9;87;71;1.033333;
1961-06-22;2.3;6.5;4.5;null;null;10.3;86;72;2.166667;
1961-06-23;2;8.8;0;null;null;8.3;84.5;74;4.266667;
1961-06-24;2.9;6.2;0;null;null;10.5;88.5;80;2.933333;
1961-06-25;2.2;9.5;0;null;null;8.7;82.25;58;0;
1961-06-26;2.7;9.1;0;null;null;8.3;84.75;64;0;
1961-06-27;2.7;2.7;0;null;null;7.9;87.25;68;0;
1961-06-28;2.1;9.7;0;null;null;10.5;82.75;66;0;
1961-06-29;3.1;9.2;0;null;null;8.6;83.75;66;0;
1961-06-30;2.3;9.2;0;null;null;8.9;84.75;61;0;
1961-07-01;2.6;9.1;0;null;null;7.5;85.5;62;0;
1961-07-02;2.7;8.2;0;null;null;6.9;84.75;67;0;
1961-07-03;2.4;3.6;0;null;null;9.7;84.5;64;0;
1961-07-04;2.7;3.1;0;null;null;12.3;83.25;67;.566667;
1961-07-05;2.3;7.5;0;null;null;8.9;82.25;63;0;
1961-07-06;2.5;7.4;0;null;null;9;81;63;0;
1961-07-07;2.6;8.6;0;null;null;8.3;84.25;56;0;
1961-07-08;3.1;2.1;2.5;null;null;8.8;91.5;83;2.5;
1961-07-09;.5;6.2;.5;null;null;9.3;87.75;77;2.133333;
1961-07-10;2;8.5;0;null;null;7.3;85.5;71;1.9;
1961-07-11;2.2;8.7;0;null;null;6.3;84;64;1.066667;
1961-07-12;2.3;8.8;0;null;null;6.1;85.75;66;0;
1961-07-13;2.5;8.8;0;null;null;7.7;70.75;63;.933333;
1961-07-14;3.8;9.3;0;null;null;8.7;81.75;63;0;
1961-07-15;2.8;9.5;0;null;null;8.9;83.5;57;0;
1961-07-16;3.4;9.4;0;null;null;6.5;76.5;57;0;
1961-07-17;2.9;5.7;0;null;null;6;82.75;56;0;
1961-07-18;3.4;7.1;0;null;null;7.9;82;56;0;
1961-07-19;2.8;9.2;0;null;null;6.3;81.75;58;.633333;
1961-07-20;3.3;9.6;0;null;null;6.1;79.5;57;.7;
1961-07-21;3.3;9.6;0;null;null;4.8;80.5;61;1.133333;
1961-07-22;4.7;6.6;0;null;null;7.6;84.25;63;1.033333;
1961-07-23;3.1;9.5;0;null;null;10.3;82.25;66;0;
1961-07-24;2.7;9.4;0;null;null;6.1;83;59;0;
1961-07-25;3.2;9.4;0;null;null;6;82.25;60;.6;
1961-07-26;1.8;9.4;0;null;null;6.7;85.25;72;2.433333;
1961-07-27;3.4;7.6;0;null;null;11.7;85;74;2.3;
1961-07-28;2.8;6.8;0;null;null;12.1;85.25;78;4.033333;
1961-07-29;3;8.3;0;null;null;10.6;84;74;2.233333;
1961-07-30;2.6;8.5;0;null;null;6.3;81;61;0;
1961-07-31;2.2;9.1;0;null;null;7.1;76.25;55;0;
1961-08-01;2.2;9.3;0;null;null;10.7;86.5;76;2.2;
1961-08-02;3.4;4.4;0;null;null;9;83.25;59;0;
1961-08-03;2.7;8.7;0;null;null;6.1;82.5;59;0;
1961-08-04;2.8;8.8;0;null;null;5.5;80.75;55;0;
1961-08-05;4.1;8.8;0;null;null;4.6;80.5;53;0;
1961-08-06;2.8;9.1;0;null;null;6;79.25;57;0;
1961-08-07;4.1;9.5;0;null;null;5.5;79.75;45;0;
1961-08-08;4;9.2;0;null;null;7.3;78;54;2.466667;
1961-08-09;5.1;9;0;null;null;9.7;78.5;56;0;
1961-08-10;3;9.4;0;null;null;6;77.5;49;0;
1961-08-11;4;8.8;0;null;null;5.3;74.5;52;.566667;
1961-08-12;4.7;9.4;0;null;null;9.5;76.75;52;0;
1961-08-13;3.9;9.7;0;null;null;6.3;75;54;0;
1961-08-14;3.4;9.3;0;null;null;7.3;73.25;53;0;
1961-08-15;4.8;9;0;null;null;8;74;54;0;
1961-08-16;3.6;.3;0;null;null;8.7;77.75;57;0;
1961-08-17;4;7.1;0;null;null;12.3;80.25;68;0;
1961-08-18;3.4;7.5;0;null;null;7.9;77.5;53;0;
1961-08-19;4.1;7.7;0;null;null;9.8;79.25;61;0;
1961-08-20;5;7.2;0;null;null;8.8;70.75;57;1.5;
1961-08-21;6.3;6;0;null;null;13.5;82.75;73;3.566667;
1961-08-22;3.9;9.8;0;null;null;10.7;82.5;68;2.766667;
1961-08-23;4.1;6.8;0;null;null;7.1;82.5;61;0;
1961-08-24;3.3;8.7;0;null;null;9.4;75;51;0;
1961-08-25;4.9;8.8;0;null;null;10.5;68;59;1.133333;
1961-08-26;4.3;3;6.5;null;null;14.8;88.5;71;1.666667;
1961-08-27;6.5;9.9;0;null;null;10.5;80.5;62;1.5;
1961-08-28;4.6;8.6;0;null;null;12.8;72;59;1.3;
1961-08-29;7;9;0;null;null;14.3;75.5;64;2.733333;
1961-08-30;5.7;0;.7;null;null;14.3;90.25;79;1.633333;
1961-08-31;1.3;2.4;.3;null;null;11.5;84.25;73;1.7;
1961-09-01;2.2;9.7;0;null;null;12.5;85.25;74;3.333333;
1961-09-02;3.7;5.6;0;null;null;14.5;74.25;52;0;
1961-09-03;5.1;9.7;0;null;null;13.2;69.5;31;.8;
1961-09-04;6.7;7.8;0;null;null;11.4;71;46;1.466667;
1961-09-05;6.5;9.1;0;null;null;15.5;79.5;58;2.2;
1961-09-06;5.7;.7;0;null;null;16.1;86.5;82;4.533333;
1961-09-07;2.8;0;1.8;null;null;14.8;91.25;86;.633333;
1961-09-08;1.6;4;2.4;null;null;14.5;84.75;65;1.033333;
1961-09-09;2.2;6.3;0;null;null;14.5;79.75;62;1.633333;
1961-09-10;4.7;6;0;null;null;15.2;77.25;58;3.2;
1961-09-11;6.7;0;0;null;null;16.1;86;82;.866667;
1961-09-12;3.1;2.6;.4;null;null;15;77.75;62;3.433333;
1961-09-13;4.9;7.2;0;null;null;15.9;78;58;0;
1961-09-14;5.2;6.7;0;null;null;16.3;72.25;55;.866667;
1961-09-15;3;0;0;null;null;18.1;73.75;51;0;
1961-09-16;4;4.9;0;null;null;15.1;73.5;53;0;
1961-09-17;4.8;6;0;null;null;14.8;75.5;58;0;
1961-09-18;5.5;6.4;0;null;null;13.5;74.25;54;1.666667;
1961-09-19;3.8;8.6;0;null;null;17.1;76;57;1.7;
1961-09-20;3.3;7.8;0;null;null;14.9;68.5;47;1.4;
1961-09-21;5.7;6.8;0;null;null;14.3;71.25;40;3.366667;
1961-09-22;3.4;2.4;0;null;null;17.1;82.75;78;4.833333;
1961-09-23;4.9;2.5;0;null;null;18;79.25;69;2.4;
1961-09-24;4.2;6.5;0;null;null;16.6;75.75;69;0;
1961-09-25;6.1;7.5;0;null;null;16.9;69.5;43;2.266667;
1961-09-26;6.9;6.5;0;null;null;16.5;76.25;49;2.466667;
1961-09-27;7.1;7.1;0;null;null;15.1;75;54;2.533333;
1961-09-28;8.7;1.1;0;null;null;15.2;88;83;2.433333;
1961-09-29;3.1;1.8;5.6;null;null;14.8;90.5;87;2;
1961-09-30;2.3;10.1;0;null;null;9.5;82.75;55;.833333;
1961-10-01;4.7;10.1;0;null;null;8.1;79.25;46;0;
1961-10-02;4.8;9;0;null;null;9.3;70.75;43;0;
1961-10-03;5.1;5.4;0;null;null;15.9;81.5;72;2.066667;
1961-10-04;4.7;9.6;0;null;null;15.5;75.5;49;0;
1961-10-05;5.1;8.9;0;null;null;13;70.25;42;0;
1961-10-06;5.6;9.6;0;null;null;12.5;59.5;36;0;
1961-10-07;9.2;7.1;0;null;null;18.4;63;38;0;
1961-10-08;7;7.1;0;null;null;17.3;72.5;42;0;
1961-10-09;5.9;7.9;0;null;null;17.3;70.25;45;0;
1961-10-10;5.2;3.8;0;null;null;14.1;66;45;2.333333;
1961-10-11;4.8;0;4.5;null;null;17.7;92;80;.933333;
1961-10-12;1.3;5.6;8;null;null;14.8;78.5;60;1.333333;
1961-10-13;4.3;10.2;0;null;null;16.1;64;46;1.4;
1961-10-14;6.1;5.1;0;null;null;17.7;87;69;.666667;
1961-10-15;4.1;2.6;12;null;null;17.7;90.25;82;1.633333;
1961-10-16;3.2;.5;5.6;null;null;16.8;94.25;95;1;
1961-10-17;1.2;6.3;20.2;null;null;16.6;86;68;1.666667;
1961-10-18;4;10.5;5.3;null;null;17.3;79;62;.7;
1961-10-19;5;11;0;null;null;17.3;77.5;57;.8;
1961-10-20;5.4;5;0;null;null;19.3;78.75;55;1.333333;
1961-10-21;5.1;.6;0;null;null;18.1;76.75;68;.7;
1961-10-22;4.7;0;0;null;null;19.3;83;77;3.933333;
1961-10-23;4.5;.6;0;null;null;19.3;85.5;79;3.1;
1961-10-24;2.4;9;0;null;null;16.9;79;57;.8;
1961-10-25;4.1;7.6;0;null;null;16.5;79.5;51;1.266667;
1961-10-26;5.1;6.2;17.5;null;null;17.4;79.25;58;0;
1961-10-27;4.8;6.4;0;null;null;16.8;65.75;57;1.166667;
1961-10-28;6.3;5.4;0;null;null;15.5;78.5;63;0;
1961-10-29;3.1;0;0;null;null;19.2;90.5;70;0;
1961-10-30;1.5;1;4.1;null;null;18.9;87;70;0;
1961-10-31;2;2.8;25.1;null;null;18.9;92.75;83;0;
1961-11-01;1.5;5.7;1.1;null;null;19.3;86.75;76;1.466667;
1961-11-02;3.4;5.4;4;null;null;17;83.75;67;0;
1961-11-03;3.2;3.4;3;null;null;17.7;86.5;75;1.1;
1961-11-04;1.9;6.2;16.5;null;null;17.7;88.5;71;0;
1961-11-05;2.1;7.6;7.9;null;null;18.3;83;66;0;
1961-11-06;2.6;5.7;0;null;null;17.3;89.5;80;1.033333;
1961-11-07;2.5;9.6;20.1;null;null;16.8;83;75;.933333;
1961-11-08;3.1;11.9;0;null;null;12.8;75.25;50;3.433333;
1961-11-09;5.6;11.5;0;null;null;11.1;61.5;44;0;
1961-11-10;6;6.9;0;null;null;13.9;68;53;.9;
1961-11-11;5.7;.4;3.5;null;null;19.7;86.5;74;1.266667;
1961-11-12;1.9;1.3;0;null;null;18.3;81.5;77;.733333;
1961-11-13;3.3;9;0;null;null;16.2;78.25;66;0;
1961-11-14;3.3;0;0;null;null;19.4;90.5;86;0;
1961-11-15;1.7;6;19;null;null;16.8;75.75;61;0;
1961-11-16;4.4;11.7;0;null;null;8.3;57.5;44;4.6;
1961-11-17;6.8;11.8;0;null;null;14.9;73.25;55;4.433333;
1961-11-18;8.2;11.5;0;null;null;14.5;71.5;47;1.266667;
1961-11-19;4.6;9.6;0;null;null;12.7;69.5;54;0;
1961-11-20;3.3;4.4;.7;null;null;15.7;80;60;2.2;
1961-11-21;5;.9;2.7;null;null;19.6;78.25;63;0;
1961-11-22;2.4;8.5;0;null;null;18.5;76.75;55;.666667;
1961-11-23;3.7;6;.4;null;null;20.1;86.5;76;1.233333;
1961-11-24;2.9;10.4;14.5;null;null;19.5;78.25;60;0;
1961-11-25;3.7;11.5;0;null;null;19.3;73.25;51;0;
1961-11-26;3.5;9.7;0;null;null;19.7;77;58;.7;
1961-11-27;3.8;7.1;2.8;null;null;19.8;78.75;58;0;
1961-11-28;2.8;5.5;9.4;null;null;19.7;81.25;72;0;
1961-11-29;2.3;12.1;0;null;null;19.1;69.5;50;0;
