Nome: COXIM
Codigo Estacao: 83512
Latitude: -18.5
Longitude: -54.76999999
Altitude: 287
Situacao: Fechada
Data Inicial: 1973-10-21
Data Final: 1994-01-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1974-03-11;2;3.5;8.3;null;null;22.8;84;71;1.666667;
1974-03-12;2.5;5.7;0;null;null;22.8;85.25;67;1.333333;
1974-03-13;2.5;1.1;0;null;null;22.9;95;89;1.666667;
1974-03-14;4.7;6.3;47.4;null;null;22.6;87.75;73;1.666667;
1974-03-15;2;5.4;0;null;null;22.6;86.5;68;1.666667;
1974-03-16;2;2.6;1.4;null;null;23.5;84.25;69;2.333333;
1974-03-17;2.6;0;28.4;null;null;22.7;87.75;78;1.333333;
1974-03-18;2.4;6.8;.1;null;null;20.1;78;61;1.666667;
1974-03-19;3;10.3;0;null;null;19.4;74.5;51;2.333333;
1974-03-20;4;6.7;0;null;null;19;78.5;58;1;
1974-03-21;3.5;7.5;0;null;null;21.9;73.5;49;1;
1974-03-22;4;3.6;0;null;null;21.9;81.5;57;1;
1974-03-23;2.5;2.8;3.4;null;null;22.9;87.25;66;1;
1974-03-24;2;8.6;1.4;null;null;22.1;79.5;52;1.666667;
1974-03-25;3;10.2;1.1;null;null;19.2;75.5;43;1.666667;
1974-03-26;5.5;7.8;0;null;null;18.7;76.5;58;.666667;
1974-03-27;3.5;9.5;0;null;null;19.5;72.75;57;1;
1974-03-28;4.5;9.9;0;null;null;18.1;72;42;1;
1974-03-29;4.5;7.6;0;null;null;20.1;77.25;53;1.666667;
1974-03-30;3.5;4.5;.4;null;null;20.8;86;73;1;
1974-03-31;2.5;6.8;1.3;null;null;22.3;85;82;2.333333;
1974-04-01;2.5;4.3;5.4;null;null;22.4;91.25;82;1.666667;
1974-04-02;1.5;5.5;1.4;null;null;22.1;82.25;60;1;
1974-04-03;2.5;7.7;0;null;null;21;78.25;44;1;
1974-04-04;3.5;8;32.5;null;null;22.7;83.75;65;.666667;
1974-04-05;3;9.6;0;null;null;22.7;77.5;56;1;
1974-04-06;3.5;8.6;0;null;null;22.1;81.75;55;1;
1974-04-07;3;6.9;1.7;null;null;22.1;85;58;1;
1974-04-08;3;9.7;30.1;null;null;21.5;86.5;61;1;
1974-04-09;3;7.9;14.1;null;null;21;82.25;56;.666667;
1974-04-10;3.5;.1;2;null;null;22.3;89;76;1;
1974-04-11;1.5;7.5;0;null;null;20.5;81.5;54;.666667;
1974-04-12;3.5;9.8;0;null;null;20.2;76;53;1.333333;
1974-04-13;4.5;10.3;0;null;null;19.6;78.5;52;1;
1974-04-14;4;6.9;0;null;null;20.9;86;66;1.666667;
1974-04-15;2.5;9.4;0;null;null;20.8;78.5;56;1.666667;
1974-04-16;3.5;1.9;0;null;null;20;81;51;1.666667;
1974-04-17;4;7.3;23.4;null;null;22;84.5;61;2.333333;
1974-04-18;2.5;3.4;17.3;null;null;21.1;84.25;59;1.666667;
1974-04-19;3;0;0;null;null;22.6;89.5;76;.333333;
1974-04-20;1;6.1;0;null;null;20.6;78;51;1;
1974-04-21;5;9.1;0;null;null;21.3;75;55;1.666667;
1974-04-22;2.5;5.5;.1;null;null;22.7;84.5;61;1;
1974-04-23;3;3.2;0;null;null;21.7;92.25;85;1;
1974-04-24;1.5;0;78.9;null;null;22;93.25;84;1;
1974-04-25;1;0;5.8;null;null;null;87.25;83;1.666667;
1974-04-26;1.5;0;0;null;null;17.7;85;85;1;
1974-04-27;1.5;6.5;0;null;null;17;79.5;60;1;
1974-04-28;3;6.5;0;null;null;18;81.5;58;1;
1974-04-29;3;7.9;0;null;null;15.9;66.75;53;1;
1974-04-30;4;9.7;0;null;null;17.6;69;47;1.666667;
1974-05-01;4;9.3;0;null;null;15.1;75.5;54;1;
1974-05-02;3.5;10.1;0;null;null;13.9;80.75;58;1;
1974-05-03;3.5;9.8;0;null;null;12.5;66.25;45;1.666667;
1974-05-04;4.2;10.1;0;null;null;13.5;73.5;42;1;
1974-05-05;4.1;9.6;0;null;null;13.4;77.25;47;1;
1974-05-06;null;9.4;null;null;null;null;null;47;1;
1974-05-07;6;8.1;0;null;null;14.5;77.25;50;.666667;
1974-05-08;4;9.9;0;null;null;18.5;71.5;49;1;
1974-05-09;4;9.8;0;null;null;16.3;73.75;47;1.666667;
1974-05-10;5;9.9;0;null;null;17.1;74.5;44;.666667;
1974-05-11;4;8.6;0;null;null;17.8;77.75;47;.666667;
1974-05-12;4;0;12.4;null;null;19.1;94.25;89;1;
1974-05-13;.5;7.5;31.8;null;null;17.3;82;59;.666667;
1974-05-14;2;10.2;0;null;null;13.4;82.75;58;1.666667;
1974-05-15;3;10.1;0;null;null;16.5;78;47;1.666667;
1974-05-16;3.5;9.5;0;null;null;15.2;79.25;52;1.666667;
1974-05-17;3.5;8.9;2.9;null;null;19;82;59;.666667;
1974-05-18;2.5;5.4;0;null;null;19.7;88.5;67;1.666667;
1974-05-19;2;6.6;14.1;null;null;19.5;87.5;64;.666667;
1974-05-20;2.5;9.1;3.5;null;null;18.5;82.25;58;1.666667;
1974-05-21;2.5;9.5;0;null;null;19;79.5;50;1;
1974-05-22;3.5;9.7;0;null;null;18.4;77.5;48;1;
1974-05-23;4;10.1;0;null;null;19.8;76.5;45;1;
1974-05-24;4;9.6;0;null;null;17.9;78;46;1;
1974-05-25;3;9;0;null;null;16.1;74.75;48;1.666667;
1974-05-26;4;0;44;null;null;17.6;94.5;81;.666667;
1974-05-27;1;5.7;20.6;null;null;15.1;74.5;48;1;
1974-05-28;3;9.6;.2;null;null;9.9;79;52;1;
1974-05-29;2.5;9.8;0;null;null;10.2;80;55;1;
1974-05-30;3;9.7;.4;null;null;9.3;77.5;42;1;
1974-05-31;3;9.6;.1;null;null;11.3;74.25;48;1;
1974-06-01;3.5;9.7;0;null;null;11.4;76;46;1;
1974-06-02;3;4;.4;null;null;14.5;96;89;1;
1974-06-03;1.8;0;19.7;null;null;17;90.5;81;1;
1974-06-04;1.7;.4;2.1;null;null;15.6;95;92;1;
1974-06-05;.5;1.1;16.2;null;null;16.8;89;79;1;
1974-06-06;1.5;9.7;0;null;null;15.3;85.75;63;1;
1974-06-07;2.5;8.1;.2;null;null;19;84.75;62;1;
1974-06-08;2;8.8;0;null;null;19;79.25;40;1.666667;
1974-06-09;5;6.2;0;null;null;17.6;80.25;53;1.333333;
1974-06-10;3;6.7;0;null;null;18.9;82.25;56;.666667;
1974-06-11;3;7.3;0;null;null;18.9;77.75;53;.666667;
1974-06-12;3.5;5.1;.3;null;null;20;79;63;1.666667;
1974-06-13;4.5;8;0;null;null;15.5;69.75;50;1.666667;
1974-06-14;3.5;9.4;0;null;null;14.1;76.5;49;.666667;
1974-06-15;3;9;0;null;null;16.6;77.25;47;1.666667;
1974-06-16;3.5;9;0;null;null;16.4;78.5;48;.666667;
1974-06-17;3;9.5;0;null;null;16.9;81;51;1;
1974-06-18;3;7.7;0;null;null;16.9;84.25;60;.666667;
1974-06-19;3;9.3;0;null;null;16.2;75;35;1;
1974-06-20;5;7.6;0;null;null;13.5;78.25;46;1.666667;
1974-06-21;4.5;6.7;0;null;null;16.9;83;57;1;
1974-06-22;3.5;6.9;11;null;null;18.6;84.5;63;1.666667;
1974-06-23;3;8.1;0;null;null;13;84;56;1;
1974-06-24;2;9.6;0;null;null;15.4;76.25;51;1.666667;
1974-06-25;4;8.9;0;null;null;17.2;79.75;48;1.666667;
1974-06-26;4;9.1;0;null;null;16.3;81.5;52;1.666667;
1974-06-27;4;9.8;0;null;null;18.8;77.5;53;1;
1974-06-28;4;10;0;null;null;16.5;78.75;42;1;
1974-06-29;4;9.6;0;null;null;16.6;73.75;43;2.333333;
1974-06-30;5;9.6;0;null;null;13.8;72.75;40;1.666667;
1974-07-01;4.5;10;0;null;null;12.4;71.5;39;1;
1974-07-02;5;9.8;0;null;null;10.8;72.5;36;1;
1974-07-03;4.5;9.5;0;null;null;9.7;72.5;34;1;
1974-07-04;5;9.4;0;null;null;9.5;73;39;1;
1974-07-05;4.5;9.8;0;null;null;9.8;70.75;36;1;
1974-07-06;4.5;9.7;0;null;null;10.2;72.5;37;1;
1974-07-07;4.5;9.3;0;null;null;10.6;73.5;37;1;
1974-07-08;5;9.6;0;null;null;11.8;73.25;37;1;
1974-07-09;4.5;9.3;0;null;null;11.8;66;35;1;
1974-07-10;5;9.5;0;null;null;11.6;69.5;33;1;
1974-07-11;5;9.4;0;null;null;11.4;71.75;37;1;
